Year,ED_NAME,AGE_GROUP,PARTICIPATION,REGISTERED_VOTERS,RATIO_PARTICIPATION,Total male population (000s),Total female population (000s),Total population (000s),Median age,Sex ratio,Median age at death,Total fertility,Child dependency,Elderly dependency,Total dependency
2013,Richmond-Steveston,75+,2320,4015,0.58,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich North and the Islands,18-24,1494,2726,0.55,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich North and the Islands,25-34,1961,4352,0.45,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich North and the Islands,35-44,2887,4994,0.58,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich North and the Islands,45-54,5175,7743,0.67,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich North and the Islands,55-64,7878,10352,0.76,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich North and the Islands,65-74,6962,8399,0.83,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich North and the Islands,75+,5339,7234,0.74,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich South,18-24,1951,3565,0.55,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich South,25-34,2423,5178,0.47,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich South,35-44,3281,5456,0.6,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich South,45-54,5281,7469,0.71,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich South,55-64,5827,7586,0.77,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich South,65-74,4186,5197,0.81,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Saanich South,75+,3367,4762,0.71,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Shuswap,18-24,1007,2135,0.47,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Shuswap,25-34,1456,4244,0.34,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Shuswap,35-44,2094,4683,0.45,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Shuswap,45-54,4135,7740,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Shuswap,55-64,6413,9381,0.68,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Shuswap,65-74,5986,7598,0.79,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Shuswap,75+,4006,5766,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Skeena,18-24,814,1730,0.47,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Skeena,25-34,1227,3134,0.39,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Skeena,35-44,1699,3675,0.46,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Skeena,45-54,2597,4533,0.57,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Skeena,55-64,2814,4257,0.66,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Skeena,65-74,1763,2452,0.72,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Skeena,75+,907,1383,0.66,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Stikine,18-24,631,1041,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Stikine,25-34,1008,1998,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Stikine,35-44,1372,2483,0.55,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Stikine,45-54,1880,3027,0.62,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Stikine,55-64,1960,2760,0.71,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Stikine,65-74,1216,1618,0.75,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Stikine,75+,630,918,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Cloverdale,18-24,1987,4223,0.47,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Cloverdale,25-34,4470,10072,0.44,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Cloverdale,35-44,5834,10941,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Cloverdale,45-54,6293,10501,0.6,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Cloverdale,55-64,5830,8567,0.68,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Cloverdale,65-74,4023,5231,0.77,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Cloverdale,75+,2087,3282,0.64,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Fleetwood,18-24,1671,3354,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Fleetwood,25-34,2186,5669,0.39,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Fleetwood,35-44,3140,6382,0.49,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Fleetwood,45-54,4388,7458,0.59,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Fleetwood,55-64,4042,6181,0.65,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Fleetwood,65-74,2452,3504,0.7,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Fleetwood,75+,2010,3144,0.64,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Green Timbers,18-24,1324,2755,0.48,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Green Timbers,25-34,2096,5658,0.37,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Green Timbers,35-44,3245,6393,0.51,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Green Timbers,45-54,3510,6218,0.56,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Green Timbers,55-64,2941,4785,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Green Timbers,65-74,2111,3283,0.64,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Green Timbers,75+,1134,2179,0.52,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Newton,18-24,1518,3148,0.48,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Newton,25-34,2383,6210,0.38,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Newton,35-44,3562,6966,0.51,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Newton,45-54,3793,6769,0.56,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Newton,55-64,3003,4923,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Newton,65-74,2145,3212,0.67,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Newton,75+,1135,2139,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Panorama,18-24,1919,3903,0.49,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Panorama,25-34,2866,7377,0.39,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Panorama,35-44,4616,8771,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Panorama,45-54,5227,8662,0.6,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Panorama,55-64,5307,7809,0.68,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Panorama,65-74,3904,5285,0.74,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Panorama,75+,2375,3608,0.66,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Tynehead,18-24,1757,3696,0.48,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Tynehead,25-34,1963,5893,0.33,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Tynehead,35-44,2982,6301,0.47,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Tynehead,45-54,4911,8904,0.55,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Tynehead,55-64,4008,6447,0.62,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Tynehead,65-74,2288,3393,0.67,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Tynehead,75+,1316,2247,0.59,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Whalley,18-24,1266,3047,0.42,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Whalley,25-34,2228,7019,0.32,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Whalley,35-44,2728,6662,0.41,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Whalley,45-54,3963,8158,0.49,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Whalley,55-64,3542,6278,0.56,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Whalley,65-74,2037,3347,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-Whalley,75+,1423,2627,0.54,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-White Rock,18-24,1305,2528,0.52,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-White Rock,25-34,1516,3735,0.41,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-White Rock,35-44,2447,4518,0.54,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-White Rock,45-54,4397,7083,0.62,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-White Rock,55-64,6002,8374,0.72,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-White Rock,65-74,5294,6749,0.78,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Surrey-White Rock,75+,5095,7267,0.7,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fairview,18-24,1315,2323,0.57,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fairview,25-34,6540,12581,0.52,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fairview,35-44,5407,10185,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fairview,45-54,4818,7669,0.63,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fairview,55-64,4241,6171,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fairview,65-74,2726,3687,0.74,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fairview,75+,1905,3082,0.62,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-False Creek,18-24,784,1811,0.43,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-False Creek,25-34,5684,13176,0.43,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-False Creek,35-44,4282,9511,0.45,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-False Creek,45-54,3659,6893,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-False Creek,55-64,3553,6060,0.59,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-False Creek,65-74,2456,3664,0.67,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-False Creek,75+,1207,2042,0.59,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fraserview,18-24,1540,3094,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fraserview,25-34,2451,6262,0.39,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fraserview,35-44,3255,6501,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fraserview,45-54,4571,7978,0.57,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fraserview,55-64,4703,7422,0.63,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fraserview,65-74,2862,4171,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Fraserview,75+,2518,4421,0.57,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Hastings,18-24,1471,2755,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Hastings,25-34,3726,8161,0.46,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Hastings,35-44,4275,8197,0.52,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Hastings,45-54,4524,8062,0.56,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Hastings,55-64,3816,6355,0.6,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Hastings,65-74,2095,3495,0.6,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Hastings,75+,1777,3726,0.48,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kensington,18-24,1334,2673,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kensington,25-34,3114,7183,0.43,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kensington,35-44,3952,7390,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kensington,45-54,4524,7810,0.58,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kensington,55-64,3931,6348,0.62,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kensington,65-74,2295,3579,0.64,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kensington,75+,1906,3772,0.51,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kingsway,18-24,1422,2939,0.48,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kingsway,25-34,2569,7007,0.37,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kingsway,35-44,2884,6625,0.44,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kingsway,45-54,3917,7578,0.52,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kingsway,55-64,3699,6396,0.58,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kingsway,65-74,2187,3604,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Kingsway,75+,1902,3797,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Langara,18-24,1402,2946,0.48,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Langara,25-34,2253,6567,0.34,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Langara,35-44,2817,6248,0.45,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Langara,45-54,3984,7520,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Langara,55-64,3993,6974,0.57,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Langara,65-74,2686,4132,0.65,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Langara,75+,2492,4466,0.56,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Mount Pleasant,18-24,1029,1973,0.52,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Mount Pleasant,25-34,5427,10903,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Mount Pleasant,35-44,4544,9310,0.49,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Mount Pleasant,45-54,3763,7727,0.49,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Mount Pleasant,55-64,3137,6106,0.51,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Mount Pleasant,65-74,1772,3228,0.55,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Mount Pleasant,75+,1566,3425,0.46,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Point Grey,18-24,2007,3616,0.56,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Point Grey,25-34,4130,9366,0.44,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Point Grey,35-44,3847,7484,0.51,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Point Grey,45-54,4499,7311,0.62,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Point Grey,55-64,4486,6139,0.73,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Point Grey,65-74,3164,4027,0.79,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Point Grey,75+,2099,3148,0.67,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Quilchena,18-24,1881,3562,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Quilchena,25-34,1828,5145,0.36,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Quilchena,35-44,2633,5334,0.49,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Quilchena,45-54,4646,7654,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Quilchena,55-64,5033,7269,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Quilchena,65-74,3673,4781,0.77,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-Quilchena,75+,2953,4350,0.68,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-West End,18-24,671,1484,0.45,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-West End,25-34,3870,9378,0.41,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-West End,35-44,3370,7793,0.43,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-West End,45-54,3607,6818,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-West End,55-64,3446,5693,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-West End,65-74,2544,3778,0.67,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vancouver-West End,75+,1536,2665,0.58,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vernon-Monashee,18-24,1341,3230,0.42,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vernon-Monashee,25-34,1886,6015,0.31,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vernon-Monashee,35-44,2880,6583,0.44,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vernon-Monashee,45-54,4978,8986,0.55,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vernon-Monashee,55-64,6372,9328,0.68,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vernon-Monashee,65-74,5413,6914,0.78,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Vernon-Monashee,75+,4186,6073,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Beacon Hill,18-24,1672,3177,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Beacon Hill,25-34,5057,10436,0.48,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Beacon Hill,35-44,3512,6747,0.52,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Beacon Hill,45-54,3717,6310,0.59,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Beacon Hill,55-64,5291,7676,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Beacon Hill,65-74,3735,4962,0.75,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Beacon Hill,75+,3154,5242,0.6,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Swan Lake,18-24,1747,3455,0.51,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Swan Lake,25-34,3876,8528,0.45,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Swan Lake,35-44,3490,6525,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Swan Lake,45-54,3957,6599,0.6,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Swan Lake,55-64,4419,6445,0.69,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Swan Lake,65-74,2719,3692,0.74,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,Victoria-Swan Lake,75+,2600,4031,0.65,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,West Vancouver-Capilano,18-24,1592,3019,0.53,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,West Vancouver-Capilano,25-34,1326,3928,0.34,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,West Vancouver-Capilano,35-44,2392,4831,0.5,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
2013,West Vancouver-Capilano,45-54,4686,7726,0.61,2280.5,2309.6,4590.1,41.6,98.7,80.4,1421.0,0.28,0.251,0.531
